n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
2403,2403.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.2,1.0,0.8,0.9,20.0,-162.49814784355914,55.18991955407762,359.12934685409823,357.0482383325215
2404,2404.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.3,1.0,0.9,1.0,55.0,169.33434043183217,55.18991955407762,197.76,460.9062141193564
2405,2405.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.5,0.9,0.7,1.0,35.0,-73.40324976120262,55.18991955407762,296.1421784973359,625.9557980476405
2406,2406.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.3,0.9,0.7,1.0,20.0,-62.880784686156645,55.18991955407762,177.98399999999998,460.9062141193564
2407,2407.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.3,0.9,0.7,1.0,20.0,-62.880784686156645,55.18991955407762,177.98399999999998,460.9062141193564
2408,2408.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,0.9,60.0,115.7331369482212,55.18991955407762,319.1821784973359,1017.2465740456571
2409,2409.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,0.9,0.8,1.0,55.0,116.21203023975706,55.18991955407762,177.98399999999998,873.5301739400661
2410,2410.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,20.0,-232.87306757028267,11.52165557781419,329.05417849733595,200.4910150943721
2411,2411.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.8,0.9,1.0,0.9,20.0,-121.53657713311247,11.52165557781419,154.944,164.83587715264449
2412,2412.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,0.8,1.0,30.0,-107.580522626161,55.18991955407762,330.4397468540982,791.0053819759243
2413,2413.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.8,1.0,0.8,0.9,25.0,-98.11472612846751,37.00419627877067,197.76,542.3973629634517
2414,2414.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.5,1.0,0.7,0.9,55.0,35.277473139821595,55.18991955407762,329.05417849733595,604.6226142249473
2415,2415.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.5,0.9,1.0,0.9,35.0,-133.0149022619773,55.18991955407762,370.78208356762275,604.6226142249473
2416,2416.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.1,0.9,0.9,1.0,60.0,252.30108102377213,55.18991955407762,169.07039999999998,295.8566301910726
2417,2417.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.5,0.9,0.9,1.0,40.0,-35.499476475625954,55.18991955407762,336.4845152108605,625.9557980476405
2418,2418.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,1.0,1.0,0.9,55.0,146.40999084436584,55.18991955407762,399.4716835676227,274.5234463683795
2419,2419.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.1,0.9,0.8,0.9,50.0,172.46640386499269,55.18991955407762,177.98399999999998,274.5234463683795
2420,2420.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.5,1.0,0.9,0.9,25.0,-100.51341916106932,24.022333185612826,172.15999999999997,238.36828679399116
2421,2421.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.4,0.9,0.8,0.9,25.0,-44.297886462288986,55.18991955407762,169.07039999999998,522.0978222608053
2422,2422.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.4,0.9,0.8,0.9,60.0,79.7979331852018,55.18991955407762,339.3533468540982,522.0978222608053
2423,2423.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,0.9,0.9,0.9,30.0,-209.668792048729,19.574797191660473,350.61091521086047,290.9881739758949
2424,2424.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.8,0.9,1.0,0.9,50.0,43.02492757778463,55.18991955407762,169.07039999999998,852.196990117373
2425,2425.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.7,0.9,0.8,0.9,30.0,-123.44866785305628,55.18991955407762,316.3133468540982,769.6721981532312
2426,2426.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.6,1.0,0.9,1.0,20.0,-261.33508063805954,11.52165557781419,369.3965152108605,138.0668693652104
2427,2427.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.6,1.0,0.9,0.9,35.0,-139.1920325709959,55.18991955407762,353.7005152108605,687.1474061890891
2428,2428.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.9,0.9,0.9,20.0,-268.6491388806875,11.52165557781419,336.4845152108605,196.04795001722528
2429,2429.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,0.7,1.0,60.0,37.563266683644116,55.18991955407762,338.9581784973359,791.0053819759243
2430,2430.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.1,0.9,0.8,0.9,35.0,105.15752785443172,55.18991955407762,154.944,274.5234463683795
2431,2431.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.8,1.0,0.9,1.0,40.0,-4.385845508299051,55.18991955407762,197.76,873.5301739400661
2432,2432.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.2,0.9,0.7,1.0,45.0,52.25804894274578,55.18991955407762,310.2685784973359,378.38142215521464
2433,2433.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.6,0.9,0.8,1.0,60.0,178.71889616223302,55.18991955407762,177.98399999999998,708.4805900117823
2434,2434.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.3,0.9,0.9,1.0,30.0,-43.485089113890346,55.18991955407762,169.07039999999998,460.9062141193564
2435,2435.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.8,0.9,0.8,0.9,35.0,-61.50517486710699,55.18991955407762,154.944,852.196990117373
2436,2436.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.5,1.0,0.9,0.9,20.0,-210.3104084647174,21.771278109535952,353.7005152108605,213.79947308323395
2437,2437.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.9,1.0,1.0,1.0,50.0,-78.15715267758027,55.18991955407762,373.8716835676227,956.0549659042083
2438,2438.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.9,1.0,1.0,1.0,35.0,-63.38322704223494,55.18991955407762,172.15999999999997,956.0549659042083
2439,2439.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,0.9,1.0,45.0,-55.94167598347011,55.18991955407762,350.61091521086047,873.5301739400661
2440,2440.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.2,1.0,0.9,1.0,45.0,111.76348550345416,55.18991955407762,172.15999999999997,378.38142215521464
2441,2441.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.4,1.0,0.8,0.9,35.0,-85.65903118896664,55.18991955407762,349.22534685409823,522.0978222608053
2442,2442.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.3,0.9,0.8,1.0,20.0,-65.488315731085,55.18991955407762,154.944,460.9062141193564
2443,2443.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,61.65497354384177,55.18991955407762,172.15999999999997,1038.57975786835
2444,2444.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.7,0.9,0.8,1.0,20.0,-130.41314331047727,12.72003181839327,177.98399999999998,166.21185721701153
2445,2445.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,0.9,1.0,0.9,1.0,20.0,-239.13153417267264,11.52165557781419,353.7005152108605,184.8849786620817
2446,2446.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1,0.9,0.9,0.9,35.0,-39.60344865636615,55.18991955407762,336.4845152108605,274.5234463683795
2447,2447.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,0.2,1.0,0.7,1.0,35.0,49.52358037181581,55.18991955407762,172.15999999999997,378.38142215521464
2448,2448.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.4,0.9,0.8,1.0,20.0,-77.93335970652315,55.18991955407762,177.98399999999998,543.4310060834985
2449,2449.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.4,1.0,0.7,0.9,35.0,-31.847319830952777,55.18991955407762,197.76,522.0978222608053
2450,2450.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,30.0,-185.36584358325163,55.18991955407762,389.5676835676227,1017.2465740456571
2451,2451.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.9,55.0,89.05657874123683,55.18991955407762,187.856,1017.2465740456571
2452,2452.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.1,0.9,0.7,0.9,40.0,58.866341973219775,55.18991955407762,169.07039999999998,274.5234463683795
2453,2453.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.9,0.9,45.0,61.881400117024185,55.18991955407762,177.98399999999998,1017.2465740456571
2454,2454.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.9,0.9,0.9,25.0,-43.49409268982034,55.18991955407762,177.98399999999998,274.5234463683795
2455,2455.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.7,0.9,1.0,0.9,30.0,-21.157927688649945,55.18991955407762,169.07039999999998,769.6721981532312
2456,2456.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.8,0.9,1.0,1.0,45.0,96.64180143682093,55.18991955407762,154.944,873.5301739400661
2457,2457.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.1,0.9,0.8,0.9,60.0,315.3344786154402,55.18991955407762,154.944,274.5234463683795
2458,2458.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.9,1.0,0.9,1.0,35.0,-48.583609147687675,55.18991955407762,187.856,956.0549659042083
2459,2459.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.2,0.9,0.7,0.9,45.0,96.41490102588821,55.18991955407762,310.2685784973359,357.0482383325215
2460,2460.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.4,0.9,0.8,1.0,50.0,130.046821339217,55.18991955407762,169.07039999999998,543.4310060834985
2461,2461.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.1,1.0,1.0,0.9,30.0,-6.834037822599928,55.18991955407762,187.856,274.5234463683795
2462,2462.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.9,0.7,1.0,25.0,-189.70036323826852,21.94838134550267,319.1821784973359,223.93313119156906
2463,2463.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.7,0.9,1.0,1.0,20.0,-255.78627696092286,11.52165557781419,356.65568356762276,153.67290579750082
2464,2464.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.9,1.0,0.7,1.0,45.0,13.916676004713487,55.18991955407762,187.856,956.0549659042083
2465,2465.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,1.0,0.8,1.0,35.0,-162.5920335269061,55.18991955407762,349.22534685409823,956.0549659042083
2466,2466.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.9,0.9,45.0,21.74339506603107,55.18991955407762,379.3005152108605,604.6226142249473
2467,2467.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.3,1.0,0.9,0.9,20.0,-86.83742955076966,55.18991955407762,197.76,439.5730302966635
2468,2468.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.8,1.0,0.9,0.9,40.0,-32.16579080135365,55.18991955407762,172.15999999999997,852.196990117373
2469,2469.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,0.9,0.9,35.0,-190.7485603910513,55.18991955407762,379.3005152108605,852.196990117373
2470,2470.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,0.9,1.0,1.0,35.0,-66.58371590122496,36.65404421510571,154.944,653.2299750163794
2471,2471.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,1.0,0.8,1.0,55.0,118.05270314643732,55.18991955407762,197.76,791.0053819759243
2472,2472.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,0.9,0.9,0.8,0.9,40.0,-37.35387933940284,55.18991955407762,316.3133468540982,934.721782081515
2473,2473.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3,1.0,0.7,1.0,35.0,-57.359546518312214,55.18991955407762,313.3581784973359,460.9062141193564
2474,2474.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.8,1.0,0.9,0.9,45.0,90.58595539425126,55.18991955407762,172.15999999999997,852.196990117373
2475,2475.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.4,1.0,0.8,0.9,55.0,91.53349770084783,55.18991955407762,333.5293468540982,522.0978222608053
2476,2476.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.8,1.0,25.0,-71.93661763587268,55.18991955407762,187.856,625.9557980476405
2477,2477.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.7,1.0,0.8,1.0,60.0,86.55694794580539,55.18991955407762,333.5293468540982,791.0053819759243
2478,2478.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.7,0.9,0.9,1.0,55.0,128.95844605805195,55.18991955407762,177.98399999999998,791.0053819759243
2479,2479.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,1.0,35.0,-132.79980994866207,55.18991955407762,319.1821784973359,1038.57975786835
2480,2480.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1,0.9,0.7,1.0,40.0,19.65247114728291,55.18991955407762,296.1421784973359,295.8566301910726
2481,2481.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.7,1.0,0.9,0.9,25.0,-235.20114121327035,11.52165557781419,353.7005152108605,149.22984072035405
2482,2482.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.3,0.9,0.7,0.9,50.0,29.526619703450923,55.18991955407762,319.1821784973359,439.5730302966635
2483,2483.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.3,0.9,0.8,1.0,55.0,97.61442310756125,55.18991955407762,339.3533468540982,460.9062141193564
2484,2484.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.9,0.9,1.0,45.0,3.718156127236182,55.18991955407762,359.5245152108605,791.0053819759243
2485,2485.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.9,0.7,1.0,35.0,-81.20839500575808,55.18991955407762,310.2685784973359,625.9557980476405
2486,2486.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.5,0.9,1.0,0.9,50.0,121.55423560528887,55.18991955407762,177.98399999999998,604.6226142249473
2487,2487.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.9,0.9,0.7,0.9,50.0,83.27429222913608,55.18991955407762,154.944,934.721782081515
2488,2488.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.1,1.0,1.0,0.9,30.0,-110.14852560732363,55.18991955407762,389.5676835676227,274.5234463683795
2489,2489.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.2,0.9,1.0,0.9,25.0,-51.387669183059856,55.18991955407762,169.07039999999998,357.0482383325215
2490,2490.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,0.9,0.7,0.9,30.0,-81.80679909530322,55.18991955407762,177.98399999999998,769.6721981532312
2491,2491.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.5,0.9,0.8,0.9,30.0,-125.02623177398547,55.18991955407762,316.3133468540982,604.6226142249473
2492,2492.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.4,0.9,0.8,0.9,20.0,-186.58402621602863,55.18991955407762,339.3533468540982,522.0978222608053
2493,2493.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.2,0.9,0.9,1.0,20.0,-99.54685927929337,17.14005022040131,154.944,107.80775804766499
2494,2494.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.5,1.0,0.8,0.9,45.0,79.43171729944223,55.18991955407762,187.856,604.6226142249473
2495,2495.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.2,0.9,0.8,0.9,50.0,158.938034599382,55.18991955407762,169.07039999999998,357.0482383325215
2496,2496.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.4,0.9,0.8,1.0,20.0,-97.99902836657743,37.16145842574939,177.98399999999998,350.19244892948234
2497,2497.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.4,0.9,0.8,0.9,35.0,7.341588356845312,55.18991955407762,169.07039999999998,522.0978222608053
2498,2498.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.9,0.9,0.9,0.9,25.0,-217.74919168360663,16.948735807798432,350.61091521086047,250.32206099564308
2499,2499.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3,0.9,1.0,1.0,50.0,39.49419784171134,55.18991955407762,370.78208356762275,460.9062141193564
2500,2500.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,50.0,5.52545603572746,55.18991955407762,369.3965152108605,1017.2465740456571
2501,2501.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.8,1.0,0.9,1.0,35.0,-57.95262810915344,55.18991955407762,187.856,873.5301739400661
2502,2502.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.1,1.0,0.9,1.0,35.0,78.11331985305131,55.18991955407762,197.76,295.8566301910726
2503,2503.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.1,0.9,1.0,1.0,35.0,-39.32544452202756,55.18991955407762,370.78208356762275,295.8566301910726
2504,2504.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.4,0.9,0.8,0.9,20.0,-68.53158145417603,55.18991955407762,169.07039999999998,522.0978222608053
2505,2505.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.8,0.9,35.0,-197.01650910587867,21.771278109535952,339.3533468540982,354.15021960619396
2506,2506.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.2,0.9,0.9,0.9,40.0,-51.73338466173014,55.18991955407762,359.5245152108605,357.0482383325215
2507,2507.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,50.0,-39.1567065946001,55.18991955407762,359.12934685409823,1038.57975786835
2508,2508.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6,0.9,1.0,1.0,50.0,1.2742295940153483,55.18991955407762,370.78208356762275,708.4805900117823
2509,2509.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.7,1.0,0.7,1.0,60.0,153.7427802385144,55.18991955407762,313.3581784973359,791.0053819759243
2510,2510.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.5,0.9,1.0,1.0,25.0,-93.28142437373161,21.94838134550267,154.944,223.93313119156906
2511,2511.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3,0.9,1.0,1.0,60.0,118.65003882917921,55.18991955407762,379.6956835676227,460.9062141193564
2512,2512.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.8,0.9,1.0,1.0,25.0,-90.39517103236584,31.54290788245843,177.98399999999998,464.0203493619948
2513,2513.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.7,1.0,1.0,1.0,45.0,13.950921171100429,55.18991955407762,172.15999999999997,791.0053819759243
2514,2514.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.8,0.9,0.8,0.9,55.0,184.1848420281772,55.18991955407762,154.944,852.196990117373
2515,2515.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.2,0.9,0.8,0.9,25.0,-101.39928008818623,55.18991955407762,330.4397468540982,357.0482383325215
2516,2516.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.1,1.0,0.8,1.0,50.0,166.5267021157064,55.18991955407762,172.15999999999997,295.8566301910726
2517,2517.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.8,0.9,1.0,0.9,50.0,-60.268784900940766,55.18991955407762,370.78208356762275,852.196990117373
2518,2518.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,0.8,0.9,40.0,-56.34692568003592,55.18991955407762,349.22534685409823,604.6226142249473
2519,2519.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,30.0,-215.98112218486574,16.948735807798432,339.3533468540982,278.1356233284924
2520,2520.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.7,1.0,20.0,-191.73647872495246,11.52165557781419,197.76,200.4910150943721
2521,2521.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.1,1.0,0.7,0.9,20.0,-39.12786740132305,55.18991955407762,187.856,274.5234463683795
2522,2522.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.9,60.0,123.9089829875197,55.18991955407762,399.4716835676227,357.0482383325215
2523,2523.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,0.1,0.9,0.8,0.9,55.0,221.8342013533137,55.18991955407762,154.944,274.5234463683795
2524,2524.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.2,0.9,0.8,1.0,50.0,123.81940581326937,55.18991955407762,154.944,378.38142215521464
2525,2525.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.4,1.0,0.8,0.9,50.0,174.93261495505251,55.18991955407762,187.856,522.0978222608053
2526,2526.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3,0.9,0.7,0.9,60.0,238.07025414634188,55.18991955407762,154.944,439.5730302966635
2527,2527.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.9,1.0,35.0,-130.94724104393006,55.18991955407762,379.3005152108605,708.4805900117823
2528,2528.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.1,0.9,0.7,0.9,40.0,31.757843274081743,55.18991955407762,310.2685784973359,274.5234463683795
2529,2529.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.6,1.0,1.0,1.0,60.0,178.30361045029366,55.18991955407762,187.856,708.4805900117823
2530,2530.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.5,1.0,0.7,0.9,45.0,128.82413801236362,55.18991955407762,172.15999999999997,604.6226142249473
2531,2531.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.8,0.9,0.8,0.9,50.0,-31.81984789333114,55.18991955407762,316.3133468540982,852.196990117373
2532,2532.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.1,0.9,0.7,0.9,50.0,107.15881179175025,55.18991955407762,296.1421784973359,274.5234463683795
2533,2533.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.9,60.0,91.18654729285197,55.18991955407762,389.5676835676227,604.6226142249473
2534,2534.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.3,1.0,0.7,0.9,30.0,-68.76068891912975,55.18991955407762,313.3581784973359,439.5730302966635
2535,2535.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.4,0.9,0.7,0.9,20.0,-196.15016062891337,11.52165557781419,296.1421784973359,102.4117314234828
2536,2536.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.8,1.0,1.0,0.9,40.0,-11.95120315194018,55.18991955407762,187.856,852.196990117373
2537,2537.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.7,1.0,0.9,0.9,60.0,158.51260159035343,55.18991955407762,197.76,769.6721981532312
2538,2538.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.4,1.0,1.0,1.0,30.0,-2.1413336649457073,55.18991955407762,197.76,543.4310060834985
2539,2539.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.6,0.9,0.7,0.9,60.0,149.66489425950786,55.18991955407762,154.944,687.1474061890891
2540,2540.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,0.9,0.9,1.0,50.0,74.15958505098878,55.18991955407762,177.98399999999998,873.5301739400661
2541,2541.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,0.9,20.0,-275.4987819727386,11.52165557781419,359.5245152108605,180.44191358493487
2542,2542.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,0.9,1.0,0.9,35.0,-100.9946144229827,55.18991955407762,356.65568356762276,604.6226142249473
2543,2543.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.3,1.0,0.9,1.0,55.0,183.106439347807,55.18991955407762,172.15999999999997,460.9062141193564
2544,2544.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,0.8,1.0,35.0,-104.00035804373118,55.18991955407762,330.4397468540982,1038.57975786835
2545,2545.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.1,0.9,0.9,1.0,40.0,50.515842316220386,55.18991955407762,177.98399999999998,295.8566301910726
2546,2546.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,30.0,-145.20665554588487,55.18991955407762,399.4716835676227,791.0053819759243
2547,2547.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.1,0.9,1.0,1.0,50.0,169.03084352492874,55.18991955407762,177.98399999999998,295.8566301910726
2548,2548.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.9,1.0,0.9,60.0,149.69446669119617,55.18991955407762,177.98399999999998,604.6226142249473
2549,2549.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.1,0.9,1.0,1.0,50.0,173.94578284186426,55.18991955407762,169.07039999999998,295.8566301910726
2550,2550.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.5,0.9,1.0,0.9,45.0,89.79129072381659,55.18991955407762,169.07039999999998,604.6226142249473
2551,2551.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.1,0.9,0.9,1.0,60.0,104.21780722953395,55.18991955407762,359.5245152108605,295.8566301910726
2552,2552.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.7,0.9,40.0,-28.948188620310557,55.18991955407762,172.15999999999997,1017.2465740456571
